transaction_id,timestamp,timestamp_unix,amount,merchant_id,customer_id,account_created_at,account_created_unix,device_id,ip_id,payment_instrument_id,location,transaction_type,label,abuse_type,ring_id,is_fraud
tx_00002476,2026-08-01T15:41:43.021001,1785579103.021001,7927.529079464937,merch_0012,cust_013391,2025-08-04T20:11:41.911534,1754318501.911534,dev_unfamiliar_33475,ip_69515,card_118848,Hyderabad,payment,isolated_anomaly,none,,1
tx_00002477,2026-08-01T15:41:50.807756,1785579110.807756,7073.46,merch_0043,cust_005418,2026-02-24T05:08:02.359474,1771889882.359474,dev_991723,ip_51071,card_202169,Pune,payment,legitimate,none,,0
tx_00002478,2026-08-01T15:42:13.782893,1785579133.782893,200.26,merch_0049,cust_004600,2026-02-25T17:06:12.753310,1772019372.75331,dev_632909,ip_68127,card_327998,Kochi,payment,legitimate,none,,0
tx_00002479,2026-08-01T15:42:15.070276,1785579135.070276,333.46,merch_0029,cust_002555,2026-05-20T05:17:46.116978,1779234466.116978,dev_460564,ip_68363,card_585670,Bengaluru,payment,legitimate,none,,0
tx_00002480,2026-08-01T15:42:21.154791,1785579141.154791,484.29,merch_0043,cust_009602,2026-02-28T14:15:27.491530,1772268327.49153,dev_135964,ip_98905,card_991867,Kochi,payment,legitimate,none,,0
tx_00002481,2026-08-01T15:42:25.346956,1785579145.346956,178.87,merch_0027,cust_006443,2026-01-13T06:51:35.903086,1768267295.903086,dev_652495,ip_35571,card_427525,Hyderabad,payment,legitimate,none,,0
tx_00002482,2026-08-01T15:42:29.914485,1785579149.914485,1766.71,merch_0027,cust_012258,2025-11-28T13:01:13.321800,1764315073.3218,dev_110508,ip_32774,card_172450,Bengaluru,payment,legitimate,none,,0
tx_00002483,2026-08-01T15:42:36.706331,1785579156.706331,759.61,merch_0014,cust_005389,2026-02-18T16:00:19.827133,1771410619.827133,dev_606836,ip_66765,card_538929,Mumbai,payment,legitimate,none,,0
tx_00002484,2026-08-01T15:42:48.942172,1785579168.942172,783.68,merch_0022,cust_009837,2026-02-19T11:34:21.282244,1771481061.282244,dev_888820,ip_20283,card_214378,Kochi,payment,legitimate,none,,0
tx_00002485,2026-08-01T15:42:53.389139,1785579173.389139,1463.55,merch_0013,cust_002406,2025-09-04T02:40:46.942281,1756933846.942281,dev_138827,ip_65419,card_821486,Delhi NCR,payment,legitimate,none,,0
tx_00002486,2026-08-01T15:42:56.959190,1785579176.95919,272.17,merch_0042,cust_005975,2025-08-17T03:48:37.734765,1755382717.734765,dev_932895,ip_35114,card_298521,Delhi NCR,payment,legitimate,none,,0
tx_00002487,2026-08-01T15:43:16.101523,1785579196.101523,279.35,merch_0025,cust_007869,2026-01-17T18:44:19.179795,1768655659.179795,dev_766378,ip_54509,card_608918,Chennai,payment,legitimate,none,,0
tx_00002488,2026-08-01T15:43:18.453037,1785579198.453037,21.5,merch_0030,cust_007797,2025-08-28T18:16:41.769371,1756385201.769371,dev_585555,ip_94878,card_922380,Mumbai,payment,legitimate,none,,0
tx_00002489,2026-08-01T15:43:24.605141,1785579204.605141,700.98,merch_0032,cust_005092,2026-02-04T06:03:17.753773,1770165197.753773,dev_222478,ip_80621,card_594147,Ahmedabad,payment,legitimate,none,,0
tx_00002490,2026-08-01T15:43:46.302222,1785579226.302222,29786.48,merch_0049,cust_004130,2026-06-19T16:42:02.214531,1781867522.214531,dev_305735,ip_42676,card_405828,Kochi,payment,legitimate,none,,0
tx_00002491,2026-08-01T15:43:46.901846,1785579226.901846,790.4,merch_0010,cust_010667,2026-06-23T05:38:52.534101,1782173332.534101,dev_102046,ip_52538,card_859151,Ahmedabad,payment,legitimate,none,,0
tx_00002492,2026-08-01T15:43:54.642920,1785579234.64292,237.62,merch_0046,cust_001923,2025-09-27T19:43:39.021235,1758982419.021235,dev_982133,ip_82474,card_979622,Kolkata,payment,legitimate,none,,0
tx_00002493,2026-08-01T15:44:00.142734,1785579240.142734,475.59,merch_0045,cust_006274,2025-11-12T05:00:17.135818,1762903817.135818,dev_551681,ip_69895,card_708405,Mumbai,payment,legitimate,none,,0
tx_00002494,2026-08-01T15:44:09.690513,1785579249.690513,405.76,merch_0005,cust_002127,2026-05-24T08:49:37.242843,1779592777.242843,dev_554601,ip_85833,card_427954,Jaipur,payment,legitimate,none,,0
tx_00002495,2026-08-01T15:44:13.453781,1785579253.453781,611.12,merch_0027,cust_005694,2025-08-24T05:55:57.602450,1755995157.60245,dev_820402,ip_86843,card_791883,Chennai,payment,legitimate,none,,0
tx_00002496,2026-08-01T15:44:17.213025,1785579257.213025,4271.82,merch_0028,cust_008628,2025-08-19T10:42:38.194134,1755580358.194134,dev_775070,ip_27585,card_382867,Chennai,payment,legitimate,none,,0
tx_00002497,2026-08-01T15:44:19.081667,1785579259.081667,455.88,merch_0040,cust_007789,2025-10-08T00:03:33.492166,1759862013.492166,dev_408750,ip_22923,card_322321,Ahmedabad,payment,legitimate,none,,0
tx_00002498,2026-08-01T15:44:32.379122,1785579272.379122,578.08,merch_0026,cust_006583,2026-03-22T02:26:07.513408,1774126567.513408,dev_100585,ip_40852,card_241558,Delhi NCR,payment,legitimate,none,,0
tx_00002499,2026-08-01T15:44:33.909923,1785579273.909923,176.98,merch_0015,cust_012461,2025-10-19T15:33:58.112864,1760868238.112864,dev_247928,ip_40200,card_442508,Pune,payment,legitimate,none,,0
tx_00002500,2026-08-01T15:44:35.480798,1785579275.480798,229.71,merch_0010,cust_005807,2025-09-23T13:57:01.539965,1758616021.539965,dev_673109,ip_28849,card_653310,Hyderabad,payment,legitimate,none,,0
tx_00002501,2026-08-01T15:44:38.224251,1785579278.224251,981.97,merch_0029,cust_007371,2025-10-22T05:41:41.179568,1761091901.179568,dev_944801,ip_60583,card_758111,Delhi NCR,payment,legitimate,none,,0
tx_00002502,2026-08-01T15:44:42.661393,1785579282.661393,534.51,merch_0033,cust_004286,2025-12-12T22:22:04.109712,1765558324.109712,dev_362920,ip_95775,card_623236,Ahmedabad,payment,legitimate,none,,0
tx_00002503,2026-08-01T15:44:43.448262,1785579283.448262,2501.29,merch_0039,cust_008673,2025-09-30T10:07:18.734576,1759207038.734576,dev_341519,ip_74107,card_289033,Delhi NCR,payment,legitimate,none,,0
tx_00002504,2026-08-01T15:44:44.805163,1785579284.805163,230.96,merch_0014,cust_011177,2026-06-19T06:01:44.342441,1781829104.342441,dev_695621,ip_27181,card_726081,Bengaluru,payment,legitimate,none,,0
tx_00002505,2026-08-01T15:44:51.755788,1785579291.755788,236.3,merch_0018,cust_000687,2025-11-30T16:28:36.567709,1764500316.567709,dev_546778,ip_82704,card_825850,Hyderabad,payment,legitimate,none,,0
tx_00002506,2026-08-01T15:44:56.393201,1785579296.393201,2415.08,merch_0046,cust_014019,2025-09-23T19:16:47.587265,1758635207.587265,dev_761829,ip_32368,card_208599,Chennai,payment,legitimate,none,,0
tx_00002507,2026-08-01T15:45:01.288427,1785579301.288427,1038.51,merch_0013,cust_000011,2026-02-01T20:22:20.247509,1769957540.247509,dev_964228,ip_72537,card_511935,Pune,payment,legitimate,none,,0
tx_00002508,2026-08-01T15:45:04.372326,1785579304.372326,395.11,merch_0039,cust_014031,2025-09-05T06:07:14.956148,1757032634.956148,dev_408125,ip_14538,card_684995,Bengaluru,payment,legitimate,none,,0
tx_00002509,2026-08-01T15:45:13.965284,1785579313.965284,3297.53,merch_0034,cust_007562,2026-03-26T05:36:03.274170,1774483563.27417,dev_747238,ip_39058,card_343050,Kolkata,payment,legitimate,none,,0
tx_00002510,2026-08-01T15:45:16.381425,1785579316.381425,203.78,merch_0024,cust_005053,2026-06-07T04:29:35.027493,1780786775.027493,dev_399638,ip_95014,card_606870,Jaipur,payment,legitimate,none,,0
tx_00002511,2026-08-01T15:45:31.378484,1785579331.378484,20882.69,merch_0032,cust_005040,2025-08-23T13:00:23.279893,1755934223.279893,dev_736591,ip_48700,card_854155,Kochi,payment,legitimate,none,,0
tx_00002512,2026-08-01T15:45:36.635021,1785579336.635021,741.83,merch_0002,cust_006637,2025-08-19T00:06:52.232434,1755542212.232434,dev_771000,ip_62589,card_475931,Kolkata,payment,legitimate,none,,0
tx_00002513,2026-08-01T15:45:36.880915,1785579336.880915,342.25,merch_0025,cust_014143,2026-03-21T22:28:17.520836,1774112297.520836,dev_646487,ip_13084,card_532304,Kochi,payment,legitimate,none,,0
tx_00002514,2026-08-01T15:45:43.574840,1785579343.57484,460.72,merch_0022,cust_010919,2025-11-27T08:15:27.646377,1764211527.646377,dev_755311,ip_69429,card_344740,Ahmedabad,payment,legitimate,none,,0
tx_00002515,2026-08-01T15:45:49.082814,1785579349.082814,35.95,merch_0030,cust_004227,2025-10-24T19:07:01.271336,1761313021.271336,dev_395064,ip_89561,card_961583,Kochi,payment,legitimate,none,,0
tx_00002516,2026-08-01T15:46:10.150150,1785579370.15015,472.6,merch_0013,cust_006338,2025-11-16T18:38:17.572357,1763298497.572357,dev_169421,ip_69564,card_566355,Mumbai,payment,legitimate,none,,0
tx_00002517,2026-08-01T15:46:15.454527,1785579375.454527,910.34,merch_0009,cust_008453,2026-04-11T09:11:46.742536,1775878906.742536,dev_877761,ip_50368,card_651545,Delhi NCR,payment,legitimate,none,,0
tx_00002518,2026-08-01T15:46:16.052732,1785579376.052732,13800.39,merch_0009,cust_010932,2026-01-20T04:59:28.627350,1768865368.62735,dev_832055,ip_39745,card_246204,Mumbai,payment,legitimate,none,,0
tx_00002519,2026-08-01T15:46:31.546514,1785579391.546514,512.79,merch_0002,cust_002595,2025-11-11T20:59:18.027258,1762874958.027258,dev_260713,ip_32565,card_130777,Ahmedabad,payment,legitimate,none,,0
tx_00002520,2026-08-01T15:46:31.685220,1785579391.68522,813.02,merch_0049,cust_009146,2026-05-22T09:42:56.008963,1779423176.008963,dev_860671,ip_63563,card_277704,Jaipur,payment,legitimate,none,,0
tx_00002521,2026-08-01T15:46:43.627602,1785579403.627602,4896.05,merch_0001,cust_014836,2026-01-13T03:17:19.384393,1768254439.384393,dev_817485,ip_30627,card_258062,Bengaluru,payment,legitimate,none,,0
tx_00002522,2026-08-01T15:46:46.265361,1785579406.265361,14595.54,merch_0015,cust_010602,2025-10-04T12:48:31.743105,1759562311.743105,dev_666789,ip_46714,card_446520,Bengaluru,payment,legitimate,none,,0
tx_00002523,2026-08-01T15:46:46.678153,1785579406.678153,405.11,merch_0014,cust_007111,2026-06-08T21:19:38.097154,1780933778.097154,dev_207132,ip_89233,card_778679,Hyderabad,payment,legitimate,none,,0
tx_00002524,2026-08-01T15:46:51.039758,1785579411.039758,429.87,merch_0047,cust_001266,2026-06-28T16:53:54.923606,1782645834.923606,dev_224830,ip_40571,card_709009,Jaipur,payment,legitimate,none,,0
tx_00002525,2026-08-01T15:46:57.784467,1785579417.784467,507.68,merch_0019,cust_014147,2025-12-12T16:04:29.473738,1765535669.473738,dev_203271,ip_98825,card_132309,Hyderabad,payment,legitimate,none,,0
tx_00002526,2026-08-01T15:47:29.900705,1785579449.900705,398.93,merch_0006,cust_014545,2025-08-11T12:24:46.731433,1754895286.731433,dev_914211,ip_85251,card_251362,Chennai,payment,legitimate,none,,0
tx_00002527,2026-08-01T15:47:30.822765,1785579450.822765,2409.76,merch_0032,cust_008215,2026-03-27T01:54:28.956540,1774556668.95654,dev_526261,ip_33147,card_977376,Kochi,payment,legitimate,none,,0
tx_00002528,2026-08-01T15:47:38.300321,1785579458.300321,276.63,merch_0009,cust_010493,2026-06-19T04:06:20.020112,1781822180.020112,dev_123880,ip_49220,card_889002,Chennai,payment,legitimate,none,,0
tx_00002529,2026-08-01T15:47:45.801443,1785579465.801443,8550.629893047118,merch_0025,cust_003193,2026-07-05T20:28:06.699669,1783263486.699669,dev_unfamiliar_60332,ip_47974,card_745035,Kochi,payment,isolated_anomaly,none,,1
tx_00002530,2026-08-01T15:47:54.376515,1785579474.376515,66.3,merch_0024,cust_002668,2025-08-09T05:21:47.382605,1754697107.382605,dev_335236,ip_34710,card_270365,Mumbai,payment,legitimate,none,,0
tx_00002531,2026-08-01T15:47:55.471816,1785579475.471816,609.22,merch_0029,cust_010908,2025-09-21T03:51:46.252972,1758406906.252972,dev_658585,ip_21520,card_845412,Pune,payment,legitimate,none,,0
tx_00002532,2026-08-01T15:48:01.331619,1785579481.331619,590.32,merch_0040,cust_010770,2026-06-19T17:49:33.666551,1781871573.666551,dev_398094,ip_66883,card_918680,Delhi NCR,payment,legitimate,none,,0
tx_00002533,2026-08-01T15:48:09.325638,1785579489.325638,350.22,merch_0018,cust_006223,2026-01-22T12:14:30.940107,1769064270.940107,dev_555906,ip_64858,card_730562,Pune,payment,legitimate,none,,0
tx_00002534,2026-08-01T15:48:09.822687,1785579489.822687,1922.9,merch_0003,cust_008115,2026-04-07T01:10:21.539928,1775504421.539928,dev_978292,ip_88572,card_674597,Delhi NCR,payment,legitimate,none,,0
tx_00002535,2026-08-01T15:48:18.251800,1785579498.2518,319.45,merch_0043,cust_011385,2025-12-30T01:39:12.912411,1767038952.912411,dev_833938,ip_36329,card_573103,Kolkata,payment,legitimate,none,,0
tx_00002536,2026-08-01T15:48:19.411671,1785579499.411671,388.9,merch_0027,cust_006974,2026-05-14T05:05:26.817610,1778715326.81761,dev_883691,ip_61776,card_394727,Mumbai,payment,legitimate,none,,0
tx_00002537,2026-08-01T15:48:20.465697,1785579500.465697,426.23,merch_0004,cust_008136,2026-01-22T18:24:02.173973,1769086442.173973,dev_549730,ip_98386,card_543718,Pune,payment,legitimate,none,,0
tx_00002538,2026-08-01T15:48:26.834690,1785579506.83469,487.8,merch_0028,cust_000409,2026-05-23T00:56:32.214779,1779477992.214779,dev_296188,ip_25545,card_305448,Pune,payment,legitimate,none,,0
tx_00002539,2026-08-01T15:48:30.780903,1785579510.780903,378.46,merch_0015,cust_012397,2025-10-13T16:46:16.476835,1760354176.476835,dev_538025,ip_34176,card_799191,Jaipur,payment,legitimate,none,,0
tx_00002540,2026-08-01T15:48:31.961207,1785579511.961207,164.07,merch_0000,cust_012359,2026-07-15T13:22:25.763021,1784101945.763021,dev_317013,ip_98613,card_111581,Kochi,payment,legitimate,none,,0
tx_00002541,2026-08-01T15:48:35.127380,1785579515.12738,309.1,merch_0003,cust_008435,2025-10-01T04:01:00.222389,1759271460.222389,dev_187999,ip_46067,card_544816,Bengaluru,payment,legitimate,none,,0
tx_00002542,2026-08-01T15:48:40.999690,1785579520.99969,107.3,merch_0018,cust_011281,2026-05-22T03:46:08.151405,1779401768.151405,dev_283640,ip_42165,card_707655,Bengaluru,payment,legitimate,none,,0
tx_00002543,2026-08-01T15:48:46.620988,1785579526.620988,219.67,merch_0017,cust_011925,2026-02-18T21:10:34.187051,1771429234.187051,dev_385974,ip_87776,card_789148,Chennai,payment,legitimate,none,,0
tx_00002544,2026-08-01T15:48:46.760957,1785579526.760957,2295.53,merch_0024,cust_010896,2026-07-13T15:20:34.291640,1783936234.29164,dev_480793,ip_55701,card_134920,Ahmedabad,payment,legitimate,none,,0
tx_00002545,2026-08-01T15:48:51.314627,1785579531.314627,344.69,merch_0011,cust_005007,2026-01-11T03:20:54.136645,1768081854.136645,dev_144682,ip_45627,card_869417,Hyderabad,payment,legitimate,none,,0
tx_00002546,2026-08-01T15:48:54.439080,1785579534.43908,1772.82,merch_0045,cust_012759,2026-02-15T19:51:52.383613,1771165312.383613,dev_909667,ip_10005,card_454740,Mumbai,payment,legitimate,none,,0
tx_00002547,2026-08-01T15:48:58.996711,1785579538.996711,397.84,merch_0028,cust_001495,2026-02-06T11:55:34.281690,1770359134.28169,dev_851237,ip_67762,card_894826,Kochi,payment,legitimate,none,,0
tx_00002548,2026-08-01T15:48:59.914934,1785579539.914934,10.0,merch_0005,cust_007606,2025-10-24T19:44:08.594625,1761315248.594625,dev_808693,ip_74046,card_179982,Kochi,payment,legitimate,none,,0
tx_00002549,2026-08-01T15:49:18.251931,1785579558.251931,15678.07,merch_0022,cust_011130,2025-12-12T01:00:26.301950,1765481426.30195,dev_908074,ip_42193,card_653144,Chennai,payment,legitimate,none,,0
tx_00002550,2026-08-01T15:49:29.691085,1785579569.691085,10.0,merch_0008,cust_007792,2025-08-30T23:29:48.273591,1756576788.273591,dev_169246,ip_99103,card_570582,Kochi,payment,legitimate,none,,0
tx_00002551,2026-08-01T15:49:36.108847,1785579576.108847,603.61,merch_0029,cust_007411,2026-03-22T03:09:29.625811,1774129169.625811,dev_331353,ip_49838,card_784464,Jaipur,payment,legitimate,none,,0
tx_00002552,2026-08-01T15:49:54.438037,1785579594.438037,602.1,merch_0014,cust_007923,2025-10-06T23:39:37.317767,1759774177.317767,dev_505773,ip_56727,card_220457,Jaipur,payment,legitimate,none,,0
tx_00002553,2026-08-01T15:49:59.793248,1785579599.793248,939.57,merch_0010,cust_009425,2025-08-20T00:38:52.694372,1755630532.694372,dev_822513,ip_78395,card_591327,Kochi,payment,legitimate,none,,0
tx_00002554,2026-08-01T15:50:03.272253,1785579603.272253,144.01,merch_0028,cust_004150,2026-06-28T14:58:27.954160,1782638907.95416,dev_383092,ip_76313,card_273304,Hyderabad,payment,legitimate,none,,0
tx_00002555,2026-08-01T15:50:04.765830,1785579604.76583,301.63,merch_0005,cust_006307,2026-02-07T13:25:09.148689,1770450909.148689,dev_439462,ip_47558,card_478229,Jaipur,payment,legitimate,none,,0
tx_00002556,2026-08-01T15:50:06.481300,1785579606.4813,971.0,merch_0008,cust_002342,2026-02-02T10:04:15.407532,1770006855.407532,dev_391643,ip_41614,card_188512,Mumbai,payment,legitimate,none,,0
tx_00002557,2026-08-01T15:50:25.619485,1785579625.619485,120.45,merch_0012,cust_009683,2025-12-22T14:36:52.473085,1766394412.473085,dev_800995,ip_90645,card_597257,Ahmedabad,payment,legitimate,none,,0
tx_00002558,2026-08-01T15:50:37.528866,1785579637.528866,708.26,merch_0015,cust_007449,2026-06-29T01:52:53.311150,1782678173.31115,dev_820586,ip_20468,card_759461,Chennai,payment,legitimate,none,,0
tx_00002559,2026-08-01T15:50:47.820400,1785579647.8204,173.08,merch_0049,cust_010641,2026-06-04T02:40:35.947902,1780521035.947902,dev_821094,ip_40604,card_626521,Jaipur,payment,legitimate,none,,0
tx_00002560,2026-08-01T15:50:50.463194,1785579650.463194,68.12,merch_0031,cust_003716,2025-08-25T23:50:13.425739,1756146013.425739,dev_662061,ip_83371,card_287785,Bengaluru,payment,legitimate,none,,0
tx_00002561,2026-08-01T15:50:52.487884,1785579652.487884,10.0,merch_0011,cust_012057,2025-09-28T03:33:59.411613,1759010639.411613,dev_439238,ip_75758,card_593244,Bengaluru,payment,legitimate,none,,0
tx_00002562,2026-08-01T15:51:01.935783,1785579661.935783,231.63,merch_0034,cust_011092,2026-01-10T16:49:50.920782,1768043990.920782,dev_258713,ip_46116,card_373120,Delhi NCR,payment,legitimate,none,,0
tx_00002563,2026-08-01T15:51:03.693938,1785579663.693938,426.04,merch_0046,cust_001011,2025-10-27T01:01:58.710827,1761507118.710827,dev_626002,ip_92271,card_433596,Delhi NCR,payment,legitimate,none,,0
tx_00002564,2026-08-01T15:51:08.489560,1785579668.48956,4206.15,merch_0038,cust_000633,2026-06-29T20:10:46.750585,1782744046.750585,dev_259338,ip_77957,card_682890,Chennai,payment,legitimate,none,,0
tx_00002565,2026-08-01T15:51:16.238061,1785579676.238061,707.88,merch_0021,cust_009797,2025-10-21T16:35:44.802793,1761044744.802793,dev_194242,ip_11277,card_798569,Mumbai,payment,legitimate,none,,0
tx_00002566,2026-08-01T15:51:36.336038,1785579696.336038,2165.68,merch_0002,cust_005931,2026-06-08T20:19:04.744537,1780930144.744537,dev_616643,ip_92073,card_891892,Mumbai,payment,legitimate,none,,0
tx_00002567,2026-08-01T15:51:42.946564,1785579702.946564,113.58,merch_0045,cust_014795,2026-04-11T10:17:24.949503,1775882844.949503,dev_371274,ip_88030,card_966066,Pune,payment,legitimate,none,,0
tx_00002568,2026-08-01T15:52:15.343097,1785579735.343097,765.99,merch_0046,cust_010927,2025-12-18T05:00:59.452515,1766014259.452515,dev_515496,ip_75228,card_415018,Mumbai,payment,legitimate,none,,0
tx_00002569,2026-08-01T15:52:18.297854,1785579738.297854,623.56,merch_0018,cust_003838,2025-09-05T04:04:08.629643,1757025248.629643,dev_326770,ip_28372,card_887360,Mumbai,payment,legitimate,none,,0
tx_00002570,2026-08-01T15:52:28.491380,1785579748.49138,432.69,merch_0033,cust_009222,2025-10-12T22:29:00.306798,1760288340.306798,dev_101445,ip_30403,card_791542,Kolkata,payment,legitimate,none,,0
tx_00002571,2026-08-01T15:52:30.735620,1785579750.73562,313.52,merch_0047,cust_002475,2025-11-21T15:12:27.904880,1763718147.90488,dev_811477,ip_11212,card_768034,Pune,payment,legitimate,none,,0
tx_00002572,2026-08-01T15:52:34.306171,1785579754.306171,703.63,merch_0016,cust_000629,2025-08-04T00:23:35.074715,1754247215.074715,dev_662204,ip_88641,card_521860,Jaipur,payment,legitimate,none,,0
tx_00002573,2026-08-01T15:52:46.241147,1785579766.241147,494.73,merch_0014,cust_003160,2025-09-25T22:49:54.474627,1758820794.474627,dev_718504,ip_30615,card_819394,Hyderabad,payment,legitimate,none,,0
tx_00002574,2026-08-01T15:52:46.699860,1785579766.69986,401.13,merch_0032,cust_007102,2026-03-25T01:16:12.395781,1774381572.395781,dev_322023,ip_24446,card_440719,Bengaluru,payment,legitimate,none,,0
tx_00002575,2026-08-01T15:53:13.164104,1785579793.164104,374.74,merch_0009,cust_004955,2026-05-24T14:40:43.907324,1779613843.907324,dev_158878,ip_49209,card_873221,Delhi NCR,payment,legitimate,none,,0
tx_00002576,2026-08-01T15:53:13.387156,1785579793.387156,1934.46,merch_0046,cust_014338,2025-09-16T19:58:12.195437,1758032892.195437,dev_396902,ip_85742,card_456160,Mumbai,payment,legitimate,none,,0
tx_00002577,2026-08-01T15:53:30.464524,1785579810.464524,505.28,merch_0049,cust_009894,2025-08-01T18:49:20.949745,1754054360.949745,dev_972399,ip_80671,card_229752,Mumbai,payment,legitimate,none,,0
tx_00002578,2026-08-01T15:53:37.435075,1785579817.435075,813.26,merch_0013,cust_012610,2026-04-30T00:05:50.071188,1777487750.071188,dev_888742,ip_30317,card_181569,Delhi NCR,payment,legitimate,none,,0
tx_00002579,2026-08-01T15:53:45.099709,1785579825.099709,458.18,merch_0007,cust_010929,2025-12-17T19:55:41.230974,1765981541.230974,dev_443369,ip_86335,card_488402,Ahmedabad,payment,legitimate,none,,0
tx_00002580,2026-08-01T15:53:54.794841,1785579834.794841,258.8,merch_0029,cust_002777,2026-07-07T13:14:06.726208,1783410246.726208,dev_265997,ip_82443,card_349206,Hyderabad,payment,legitimate,none,,0
tx_00002581,2026-08-01T15:53:58.503208,1785579838.503208,134.17,merch_0042,cust_012863,2026-06-19T12:28:18.416206,1781852298.416206,dev_894681,ip_43986,card_114795,Bengaluru,payment,legitimate,none,,0
tx_00002582,2026-08-01T15:54:00.063393,1785579840.063393,164.45,merch_0036,cust_000199,2026-03-25T12:24:02.205647,1774421642.205647,dev_374518,ip_46363,card_968381,Kolkata,payment,legitimate,none,,0
tx_00002583,2026-08-01T15:54:07.906535,1785579847.906535,240.19,merch_0005,cust_012857,2025-12-25T02:23:25.967986,1766609605.967986,dev_769398,ip_69129,card_767823,Mumbai,payment,legitimate,none,,0
tx_00002584,2026-08-01T15:54:11.922735,1785579851.922735,669.69,merch_0013,cust_010705,2025-11-19T14:23:08.310379,1763542388.310379,dev_738438,ip_95217,card_167434,Jaipur,payment,legitimate,none,,0
tx_00002585,2026-08-01T15:54:12.855759,1785579852.855759,3271.43,merch_0030,cust_002518,2025-10-26T08:34:07.333653,1761447847.333653,dev_789475,ip_29749,card_864037,Kochi,payment,legitimate,none,,0
tx_00002586,2026-08-01T15:54:16.732532,1785579856.732532,1572.18,merch_0020,cust_013641,2026-06-02T03:43:55.742215,1780352035.742215,dev_560545,ip_86593,card_134224,Hyderabad,payment,legitimate,none,,0
tx_00002587,2026-08-01T15:54:41.246989,1785579881.246989,180.79,merch_0027,cust_007072,2026-01-10T14:25:59.228032,1768035359.228032,dev_247867,ip_10346,card_794224,Pune,payment,legitimate,none,,0
tx_00002588,2026-08-01T15:54:42.037878,1785579882.037878,596.09,merch_0031,cust_003080,2026-02-07T22:13:57.324028,1770482637.324028,dev_390504,ip_70156,card_535384,Jaipur,payment,legitimate,none,,0
tx_00002589,2026-08-01T15:54:43.331122,1785579883.331122,258.1,merch_0009,cust_010531,2026-03-15T06:45:43.094022,1773537343.094022,dev_517718,ip_62733,card_512997,Mumbai,payment,legitimate,none,,0
tx_00002590,2026-08-01T15:54:50.637612,1785579890.637612,794.65,merch_0008,cust_005821,2026-04-09T00:07:10.499539,1775673430.499539,dev_538584,ip_90002,card_606638,Kochi,payment,legitimate,none,,0
tx_00002591,2026-08-01T15:54:56.988493,1785579896.988493,377.95,merch_0030,cust_000853,2026-03-14T20:05:43.111039,1773498943.111039,dev_174961,ip_48807,card_762219,Jaipur,payment,legitimate,none,,0
tx_00002592,2026-08-01T15:55:02.258727,1785579902.258727,463.38,merch_0015,cust_010669,2025-09-06T09:01:53.520594,1757129513.520594,dev_514673,ip_26759,card_480264,Hyderabad,payment,legitimate,none,,0
tx_00002593,2026-08-01T15:55:03.356822,1785579903.356822,292.26,merch_0032,cust_007792,2025-08-30T23:29:48.273591,1756576788.273591,dev_323932,ip_21264,card_570582,Chennai,payment,legitimate,none,,0
tx_00002594,2026-08-01T15:55:20.304577,1785579920.304577,323.44,merch_0040,cust_011409,2025-09-07T21:27:47.005379,1757260667.005379,dev_398341,ip_95224,card_371065,Kolkata,payment,legitimate,none,,0
tx_00002595,2026-08-01T15:55:21.039670,1785579921.03967,594.85,merch_0011,cust_013093,2026-03-24T16:00:02.499063,1774348202.499063,dev_691999,ip_75940,card_126174,Jaipur,payment,legitimate,none,,0
tx_00002596,2026-08-01T15:55:25.482390,1785579925.48239,15985.75,merch_0007,cust_003033,2026-01-29T19:52:06.733173,1769696526.733173,dev_292146,ip_96415,card_879616,Chennai,payment,legitimate,none,,0
tx_00002597,2026-08-01T15:55:28.072107,1785579928.072107,396.63,merch_0012,cust_002360,2025-08-02T07:24:19.239092,1754099659.239092,dev_415057,ip_70458,card_113437,Kolkata,payment,legitimate,none,,0
tx_00002598,2026-08-01T15:55:39.444228,1785579939.444228,152.64,merch_0001,cust_001517,2026-01-17T14:41:05.256542,1768641065.256542,dev_333641,ip_91386,card_183895,Pune,payment,legitimate,none,,0
tx_00002599,2026-08-01T15:55:48.442134,1785579948.442134,431.69,merch_0046,cust_002861,2026-07-06T20:04:50.119225,1783348490.119225,dev_735461,ip_52392,card_601287,Kochi,payment,legitimate,none,,0
tx_00002600,2026-08-01T15:56:00.756292,1785579960.756292,659.39,merch_0036,cust_010998,2026-01-31T20:22:29.388286,1769871149.388286,dev_578417,ip_84361,card_964634,Bengaluru,payment,legitimate,none,,0
tx_00002601,2026-08-01T15:56:01.108449,1785579961.108449,201.63,merch_0015,cust_014426,2025-10-28T14:59:05.796752,1761643745.796752,dev_957528,ip_37595,card_326880,Pune,payment,legitimate,none,,0
tx_00002602,2026-08-01T15:56:05.856563,1785579965.856563,10.0,merch_0016,cust_005791,2026-02-23T04:28:06.306124,1771801086.306124,dev_783979,ip_14168,card_681268,Kolkata,payment,legitimate,none,,0
tx_00002603,2026-08-01T15:56:07.328489,1785579967.328489,323.96,merch_0006,cust_009636,2026-07-08T02:55:24.597328,1783459524.597328,dev_622599,ip_79739,card_719700,Delhi NCR,payment,legitimate,none,,0
tx_00002604,2026-08-01T15:56:24.264943,1785579984.264943,786.95,merch_0036,cust_014867,2026-04-26T20:36:58.364866,1777216018.364866,dev_833510,ip_25071,card_847735,Kolkata,payment,legitimate,none,,0
